batch,kernel_time,flops,utils,kernel_name
1296,202.65,214.59,0.68779,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1300,201.9,216.05,0.69247,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1304,201.67,216.96,0.69538,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1308,201.92,217.36,0.69667,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1312,201.89,218.06,0.69891,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1316,202.98,217.55,0.69728,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1320,201.89,219.39,0.70317,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1324,202.9,218.96,0.70179,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1328,202.25,220.32,0.70615,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1332,203.14,220.02,0.70519,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1336,202.38,221.51,0.70997,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1340,203.4,221.06,0.70853,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1344,202.77,222.41,0.71285,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1348,202.98,222.84,0.71423,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1352,203.15,223.31,0.71574,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1356,203.11,224.02,0.71801,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1360,203.91,223.79,0.71728,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1364,202.95,225.51,0.72279,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1368,203.06,226.05,0.72452,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1372,203.24,226.51,0.72599,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1376,203.32,227.08,0.72782,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1380,204.03,226.95,0.7274,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1384,203.28,228.45,0.73221,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1388,203.71,228.63,0.73279,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1392,203.38,229.66,0.73609,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1396,203.92,229.71,0.73625,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1400,204.55,229.66,0.73609,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1404,204.01,230.92,0.74013,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1408,204.5,231.03,0.74048,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1412,228.48,207.37,0.66465,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1416,209.84,226.43,0.72574,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1420,228.19,208.81,0.66926,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1424,210.34,227.16,0.72808,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1428,227.86,210.29,0.67401,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1432,210.85,227.89,0.73042,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1436,228.29,211.07,0.67651,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1440,210.94,229.06,0.73417,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1444,228.6,211.95,0.67933,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1448,211.1,230.16,0.73769,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1452,228.82,212.92,0.68244,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1456,211.06,231.48,0.74192,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1460,229.08,213.85,0.68542,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1464,211.6,232.15,0.74407,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1468,229.51,214.62,0.68788,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1472,212.09,232.88,0.74641,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1476,228.94,216.33,0.69337,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1480,212.31,233.91,0.74971,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1484,229.64,216.84,0.695,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1488,212.87,234.55,0.75176,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1492,229.03,218.59,0.70061,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1496,213.2,235.45,0.75465,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1500,210.14,239.51,0.76766,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1504,211.09,239.07,0.76625,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1508,210.7,240.15,0.76971,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1512,211.08,240.36,0.77038,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1516,211.17,240.89,0.77208,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1520,211.3,241.38,0.77365,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1524,210.92,242.45,0.77708,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1528,210.84,243.18,0.77942,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1532,211.01,243.62,0.78083,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1536,210.54,244.8,0.78462,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1540,212.44,243.24,0.77962,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1544,212.36,243.96,0.78192,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1548,212.8,244.09,0.78234,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1552,212.55,245.01,0.78529,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1556,212.79,245.36,0.78641,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1560,212.58,246.24,0.78923,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1564,212.8,246.61,0.79042,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1568,212.38,247.73,0.79401,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1572,212.72,247.97,0.79478,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1576,213.17,248.07,0.7951,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1580,213.12,248.76,0.79731,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1584,212.59,250.01,0.80131,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1588,212.95,250.22,0.80199,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1592,212.51,251.37,0.80567,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1596,212.81,251.65,0.80657,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1600,212.94,252.12,0.80808,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1604,213.07,252.6,0.80962,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1608,213.23,253.04,0.81103,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1612,212.83,254.15,0.81458,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1616,213.61,253.85,0.81362,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1620,213.32,254.82,0.81673,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1624,213.32,255.45,0.81875,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1628,213.18,256.25,0.82131,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1632,213.59,256.38,0.82173,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1636,213.38,257.26,0.82455,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1640,213.32,257.97,0.82683,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1644,213.77,258.05,0.82708,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1648,213.61,258.87,0.82971,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1652,213.88,259.17,0.83067,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1656,213.12,260.73,0.83567,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1660,213.81,260.51,0.83497,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1664,213.7,261.28,0.83744,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8::Params)
1668,246.19,227.34,0.72865,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1672,246.66,227.45,0.72901,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1676,246.33,228.3,0.73173,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1680,246.88,228.34,0.73186,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1684,247.35,228.44,0.73218,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1688,247.28,229.05,0.73413,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1692,247.24,229.63,0.73599,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1696,246.95,230.44,0.73859,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1700,247.38,230.59,0.73907,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1704,248.21,230.36,0.73833,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1708,247.4,231.65,0.74247,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1712,248.37,231.29,0.74131,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1716,248.46,231.75,0.74279,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1720,247.85,232.86,0.74635,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1724,249.11,232.22,0.74429,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1728,248.54,233.29,0.74772,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8::Params)
1732,258.6,224.73,0.72029,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1736,259.1,224.82,0.72058,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1740,259.61,224.89,0.7208,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1744,258.97,225.97,0.72426,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1748,259.92,225.66,0.72327,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1752,259.25,226.76,0.72679,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1756,259.85,226.75,0.72676,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1760,259.11,227.92,0.73051,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1764,259.66,227.95,0.73061,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1768,258.91,229.13,0.73439,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1772,259.07,229.51,0.73561,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1776,259.61,229.55,0.73574,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1780,259.77,229.92,0.73692,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1784,259.83,230.39,0.73843,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1788,259.54,231.16,0.7409,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1792,259.56,231.66,0.7425,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1796,261.05,230.85,0.7399,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1800,253.39,238.36,0.76397,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1804,261.46,231.52,0.74205,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1808,253.79,239.04,0.76615,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize96x128x32_stage4_warpsize2x2x1_tensor16x8x16_kernel
1812,262.07,232.0,0.74359,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1816,261.31,233.19,0.7474,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1820,262.11,232.99,0.74676,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1824,261.51,234.04,0.75013,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1828,262.0,234.11,0.75035,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1832,262.19,234.45,0.75144,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1836,262.09,235.06,0.7534,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1840,262.53,235.17,0.75375,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1844,262.25,235.94,0.75622,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1848,262.45,236.27,0.75728,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1852,261.82,237.35,0.76074,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1856,262.93,236.86,0.75917,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1860,263.0,237.31,0.76061,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1864,262.63,238.15,0.7633,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1868,262.44,238.83,0.76548,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1872,262.59,239.21,0.7667,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1876,263.18,239.18,0.7666,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1880,262.97,239.88,0.76885,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1884,262.6,240.73,0.77157,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1888,262.67,241.18,0.77301,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1892,263.19,241.21,0.77311,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1896,263.14,241.77,0.7749,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1900,263.6,241.86,0.77519,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1904,263.42,242.53,0.77734,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1908,263.44,243.02,0.77891,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1912,263.61,243.37,0.78003,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1916,263.94,243.58,0.78071,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1920,263.72,244.29,0.78298,ampere_fp16_s16816gemm_fp16_128x128_ldg8_f2f_stages_32x5_nn
1924,271.76,237.56,0.76141,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1928,271.18,238.56,0.76462,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1932,272.26,238.11,0.76317,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1936,271.66,239.13,0.76644,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1940,271.92,239.39,0.76728,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1944,271.09,240.62,0.77122,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1948,271.59,240.67,0.77138,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1952,272.45,240.4,0.77051,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
1956,272.14,241.17,0.77298,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x5_nn_align8::Params)
